CPRO,CMUN,NOMBRE
48,0366,Galdakao
48,0372,Galdames
48,0388,Gamiz-Fika
48,0391,Garai
48,0405,Gatika
48,0412,Gautegiz Arteaga
48,0464,Gernika-Lumo
48,0448,Getxo
48,0470,Gizaburuaga
48,0427,Gordexola
48,0433,Gorliz
48,0451,Güeñes
48,0486,Ibarrangelu
48,0947,Igorre
48,0499,Ispaster
48,9102,Iurreta
48,0502,Izurtza
48,0221,Karrantza Harana/Valle de Carranza
48,9079,Kortezubi
48,0519,Lanestosa
48,0524,Larrabetzu
48,0530,Laukiz
48,0545,Leioa
48,0577,Lekeitio
48,0558,Lemoa
48,0561,Lemoiz
48,0813,Lezama
48,9032,Loiu
48,0583,Mallabia
48,0596,Mañaria
48,0600,Markina-Xemein
48,0617,Maruri-Jatabe
48,0622,Mendata
48,0638,Mendexa
48,0643,Meñaka
48,0669,Morga
48,0681,Mundaka
48,0694,Mungia
48,0078,Munitibar-Arbatzegi Gerrikaitz
48,9085,Murueta
48,0715,Muskiz
48,0675,Muxika
48,9098,Nabarniz
48,0736,Ondarroa
48,0754,Orozko
48,0834,Ortuella
48,0720,Otxandio
48,0773,Plentzia
48,0789,Portugalete
48,0828,Santurtzi
48,0849,Sestao
48,9047,Sondika
48,0852,Sopelana
48,0865,Sopuerta
48,0767,Sukarrieta
48,0871,Trucios-Turtzioz
48,0887,Ubide
48,0656,Ugao-Miraballes
48,0890,Urduliz
48,0741,Urduña-Orduña
48,0806,Valle de Trápaga-Trapagaran
48,0950,Zaldibar
48,0963,Zalla
48,9050,Zamudio
48,0979,Zaratamo
48,0242,Zeanuri
48,0255,Zeberio
48,9130,Zierbena
48,9158,Ziortza-Bolibar
49,0028,Abezames
49,0034,Alcañices
49,0049,Alcubilla de Nogales
49,0052,Alfaraz de Sayago
49,0065,Algodre
49,0071,Almaraz de Duero
49,0087,Almeida de Sayago
49,0090,Andavías
49,0104,Arcenillas
49,0111,Arcos de la Polvorosa
49,0126,Argañín
49,0132,Argujillo
49,0147,Arquillinos
49,0150,Arrabalde
49,0163,Aspariegos
49,0179,Asturianos
49,0185,Ayoó de Vidriales
49,0198,Barcial del Barco
49,0202,Belver de los Montes
49,0219,Benavente
49,0224,Benegiles
49,0230,Bermillo de Sayago
49,0245,Bóveda de Toro (La)
49,0258,Bretó
49,0261,Bretocino
49,0277,Brime de Sog
49,0283,Brime de Urz
49,0296,Burganes de Valverde
49,0300,Bustillo del Oro
49,0317,Cabañas de Sayago
49,0322,Calzadilla de Tera
49,0338,Camarzana de Tera
49,0343,Cañizal
49,0356,Cañizo
49,0369,Carbajales de Alba
49,0375,Carbellino
49,0381,Casaseca de Campeán
49,0394,Casaseca de las Chanas
49,0408,Castrillo de la Guareña
49,0415,Castrogonzalo
49,0420,Castronuevo
49,0436,Castroverde de Campos
49,0441,Cazurra
49,0467,Cerecinos de Campos
49,0473,Cerecinos del Carrizal
49,0489,Cernadilla
49,0505,Cobreros
49,0527,Coomonte
49,0533,Coreses
49,0548,Corrales
49,0551,Cotanes del Monte
49,0564,Cubillos
49,0570,Cubo de Benavente
49,0586,Cubo de Tierra del Vino (El)
49,0599,Cuelgamures
49,0610,Entrala
49,0625,Espadañedo
49,0631,Faramontanos de Tábara
49,0646,Fariza
49,0659,Fermoselle
49,0662,Ferreras de Abajo
49,0678,Ferreras de Arriba
49,0684,Ferreruela
49,0697,Figueruela de Arriba
49,0718,Fonfría
49,0757,Fresno de la Polvorosa
49,0760,Fresno de la Ribera
49,0776,Fresno de Sayago
49,0782,Friera de Valverde
49,0795,Fuente Encalada
49,0809,Fuentelapeña
49,0821,Fuentes de Ropel
49,0816,Fuentesaúco
49,0837,Fuentesecas
49,0842,Fuentespreadas
49,0855,Galende
49,0868,Gallegos del Pan
49,0874,Gallegos del Río
49,0880,Gamones
49,0907,Gema
49,0914,Granja de Moreruela
49,0929,Granucillo
49,0935,Guarrate
49,0940,Hermisende
49,0953,Hiniesta (La)
49,0966,Jambrina
49,0972,Justel
49,0988,Losacino
49,0991,Losacio
49,1005,Lubián
49,1012,Luelmo
49,1027,Maderal (El)
49,1033,Madridanos
49,1048,Mahide
49,1051,Maire de Castroponce
49,1070,Malva
49,1086,Manganeses de la Lampreana
49,1099,Manganeses de la Polvorosa
49,1103,Manzanal de Arriba
49,1125,Manzanal de los Infantes
49,1110,Manzanal del Barco
49,1131,Matilla de Arzón
49,1146,Matilla la Seca
49,1159,Mayalde
49,1162,Melgar de Tera
49,1178,Micereces de Tera
49,1184,Milles de la Polvorosa
49,1197,Molacillos
49,1201,Molezuelas de la Carballeda
49,1218,Mombuey
49,1223,Monfarracinos
49,1239,Montamarta
49,1244,Moral de Sayago
49,1260,Moraleja de Sayago
49,1257,Moraleja del Vino
49,1282,Morales de Rey
49,1295,Morales de Toro
49,1309,Morales de Valverde
49,1276,Morales del Vino
49,1316,Moralina
49,1321,Moreruela de los Infanzones
49,1337,Moreruela de Tábara
49,1342,Muelas de los Caballeros
49,1355,Muelas del Pan
49,1368,Muga de Sayago
49,1374,Navianos de Valverde
49,1380,Olmillos de Castro
49,1393,Otero de Bodas
49,1414,Pajares de la Lampreana
49,1435,Palacios de Sanabria
49,1429,Palacios del Pan
49,1453,Pedralba de la Pradería
49,1466,Pego (El)
49,1472,Peleagonzalo
49,1488,Peleas de Abajo
49,1491,Peñausende
49,1504,Peque
49,1511,Perdigón (El)
49,1526,Pereruela
49,1532,Perilla de Castro
49,1547,Pías
49,1550,Piedrahita de Castro
49,1563,Pinilla de Toro
49,1579,Pino del Oro
49,1585,Piñero (El)
49,1602,Pobladura de Valderaduey
49,1598,Pobladura del Valle
49,1624,Porto
49,1630,Pozoantiguo
49,1645,Pozuelo de Tábara
49,1658,Prado
49,1661,Puebla de Sanabria
49,1677,Pueblica de Valverde
49,1700,Quintanilla de Urz
49,1683,Quintanilla del Monte
49,1696,Quintanilla del Olmo
49,1717,Quiruelas de Vidriales
49,1722,Rabanales
49,1738,Rábano de Aliste
49,1743,Requejo
49,1756,Revellinos
49,1769,Riofrío de Aliste
49,1775,Rionegro del Puente
49,1781,Roales
49,1794,Robleda-Cervantes
49,1808,Roelos de Sayago
49,1815,Rosinos de la Requejada
49,1836,Salce
49,1841,Samir de los Caños
49,1854,San Agustín del Pozo
49,1867,San Cebrián de Castro
49,1873,San Cristóbal de Entreviñas
49,1889,San Esteban del Molar
49,1892,San Justo
49,1906,San Martín de Valderaduey
49,1913,San Miguel de la Ribera
49,1928,San Miguel del Valle
49,1934,San Pedro de Ceque
49,1949,San Pedro de la Nave-Almendra
49,2085,San Vicente de la Cabeza
49,2098,San Vitero
49,1971,Santa Clara de Avedillo
49,1990,Santa Colomba de las Monjas
49,2004,Santa Cristina de la Polvorosa
49,2011,Santa Croya de Tera
49,2026,Santa Eufemia del Barco
49,2032,Santa María de la Vega
49,2047,Santa María de Valverde
49,2050,Santibáñez de Tera
49,2063,Santibáñez de Vidriales
49,2079,Santovenia
49,2102,Sanzoles
49,2145,Tábara
49,2161,Tapioles
49,2196,Toro
49,2200,Torre del Valle (La)
49,2217,Torregamones
49,2222,Torres del Carrizal
49,2238,Trabazos
49,2243,Trefacio
49,2256,Uña de Quintana
49,2269,Vadillo de la Guareña
49,2275,Valcabado
49,2281,Valdefinjas
49,2294,Valdescorriel
49,2308,Vallesa de la Guareña
49,2315,Vega de Tera
49,2320,Vega de Villalobos
49,2336,Vegalatrave
49,2341,Venialbo
49,2354,Vezdemarbán
49,2367,Vidayanes
49,2373,Videmala
49,2389,Villabrázaro
49,2392,Villabuena del Puente
49,2406,Villadepera
49,2413,Villaescusa
49,2428,Villafáfila
49,2434,Villaferrueña
49,2449,Villageriz
49,2452,Villalazán
49,2465,Villalba de la Lampreana
49,2471,Villalcampo
49,2487,Villalobos
49,2490,Villalonso
49,2503,Villalpando
49,2510,Villalube
49,2525,Villamayor de Campos
49,2559,Villamor de los Escuderos
49,2562,Villanázar
49,2578,Villanueva de Azoague
49,2584,Villanueva de Campeán
49,2597,Villanueva de las Peras
49,2601,Villanueva del Campo
49,2639,Villar de Fallaves
49,2644,Villar del Buey
49,2618,Villaralbo
49,2623,Villardeciervos
49,2657,Villardiegua de la Ribera
49,2660,Villárdiga
49,2676,Villardondiego
49,2682,Villarrín de Campos
49,2695,Villaseco del Pan
49,2709,Villavendimio
49,2721,Villaveza de Valverde
49,2716,Villaveza del Agua
49,2737,Viñas
49,2755,Zamora
50,0016,Abanto
50,0021,Acered
50,0037,Agón
50,0042,Aguarón
50,0055,Aguilón
50,0068,Ainzón
50,0074,Aladrén
50,0080,Alagón
50,0093,Alarba
50,0107,Alberite de San Juan
50,0114,Albeta
50,0129,Alborge
50,0135,Alcalá de Ebro
50,0140,Alcalá de Moncayo
50,0153,Alconchel de Ariza
50,0166,Aldehuela de Liestos
50,0172,Alfajarín
50,0188,Alfamén
50,0191,Alforque
50,0205,Alhama de Aragón
50,0212,Almochuel
50,0227,Almolda (La)
50,0233,Almonacid de la Cuba
50,0248,Almonacid de la Sierra
50,0251,Almunia de Doña Godina (La)
50,0264,Alpartir
50,0270,Ambel
50,0286,Anento
50,0299,Aniñón
50,0303,Añón de Moncayo
50,0310,Aranda de Moncayo
50,0325,Arándiga
50,0331,Ardisa
50,0346,Ariza
50,0359,Artieda
50,0362,Asín
50,0378,Atea
50,0384,Ateca
50,0397,Azuara
50,0401,Badules
50,0418,Bagüés
50,0423,Balconchán
50,0439,Bárboles
50,0444,Bardallur
50,0457,Belchite
50,0460,Belmonte de Gracián
50,0476,Berdejo
50,0482,Berrueco
50,9017,Biel
50,0508,Bijuesca
50,0515,Biota
50,0520,Bisimbre
50,0536,Boquiñeni
50,0541,Bordalba
50,0554,Borja
50,0567,Botorrita
50,0573,Brea de Aragón
50,0589,Bubierca
50,0592,Bujaraloz
50,0606,Bulbuente
50,0613,Bureta
50,0628,Burgo de Ebro (El)
50,0634,Buste (El)
50,0649,Cabañas de Ebro
50,0652,Cabolafuente
50,0665,Cadrete
50,0671,Calatayud
50,0687,Calatorao
50,0690,Calcena
50,0704,Calmarza
50,0711,Campillo de Aragón
50,0726,Carenas
50,0732,Cariñena
50,0747,Caspe
50,0750,Castejón de Alarba
50,0763,Castejón de las Armas
50,0779,Castejón de Valdejasa
50,0785,Castiliscar
50,0798,Cervera de la Cañada
50,0802,Cerveruela
50,0819,Cetina
50,0922,Chiprana
50,0938,Chodes
50,0824,Cimballa
50,0830,Cinco Olivas
50,0845,Clarés de Ribota
50,0858,Codo
50,0861,Codos
50,0877,Contamina
50,0883,Cosuenda
50,0896,Cuarte de Huerva
50,0900,Cubel
50,0917,Cuerlas (Las)
50,0943,Daroca
50,0956,Ejea de los Caballeros
50,0969,Embid de Ariza
50,0981,Encinacorba
50,0994,Épila
50,1008,Erla
50,1015,Escatrón
50,1020,Fabara
50,1041,Farlete
50,1054,Fayón
50,1067,Fayos (Los)
50,1073,Figueruelas
50,1089,Fombuena
50,1092,Frago (El)
50,1106,Frasno (El)
50,1113,Fréscano
50,1134,Fuendejalón
50,1149,Fuendetodos
50,1152,Fuentes de Ebro
50,1165,Fuentes de Jiloca
50,1171,Gallocanta
50,1187,Gallur
50,1190,Gelsa
50,1204,Godojos
50,1211,Gotor
50,1226,Grisel
50,1232,Grisén
50,1247,Herrera de los Navarros
50,1250,Ibdes
50,1263,Illueca
50,1285,Isuerre
50,1298,Jaraba
50,1302,Jarque
50,1319,Jaulín
50,1324,Joyosa (La)
50,1330,Lagata
50,1345,Langa del Castillo
50,1358,Layana
50,1361,Lécera
50,1383,Lechón
50,1377,Leciñena
50,1396,Letux
50,1400,Litago
50,1417,Lituénigo
50,1422,Lobera de Onsella
50,1438,Longares
50,1443,Longás
50,1469,Lucena de Jalón
50,1475,Luceni
50,1481,Luesia
50,1494,Luesma
50,1507,Lumpiaque
50,1514,Luna
50,1529,Maella
50,1535,Magallón
50,1540,Mainar
50,1553,Malanquilla
50,1566,Maleján
50,1605,Mallén
50,1572,Malón
50,1591,Maluenda
50,1612,Manchones
50,1627,Mara
50,1633,María de Huerva
50,9022,Marracos
50,1648,Mediana de Aragón
50,1651,Mequinenza
50,1664,Mesones de Isuela
50,1670,Mezalocha
50,1686,Mianos
50,1699,Miedes de Aragón
50,1703,Monegrillo
50,1710,Moneva
50,1725,Monreal de Ariza
50,1731,Monterde
50,1746,Montón
50,1759,Morata de Jalón
50,1762,Morata de Jiloca
50,1778,Morés
50,1784,Moros
50,1797,Moyuela
50,1801,Mozota
50,1818,Muel
50,1823,Muela (La)
50,1839,Munébrega
50,1844,Murero
50,1857,Murillo de Gállego
50,1860,Navardún
50,1876,Nigüella
50,1882,Nombrevilla
50,1895,Nonaspe
50,1909,Novallas
50,1916,Novillas
50,1921,Nuévalos
50,1937,Nuez de Ebro
50,1942,Olvés
50,1955,Orcajo
50,1968,Orera
50,1974,Orés
50,1980,Oseja
50,1993,Osera de Ebro
50,2007,Paniza
50,2014,Paracuellos de Jiloca
50,2029,Paracuellos de la Ribera
50,2035,Pastriz
50,2040,Pedrola
50,2053,Pedrosas (Las)
50,2066,Perdiguera
50,2072,Piedratajada
50,2088,Pina de Ebro
50,2091,Pinseque
50,2105,Pintanos (Los)
50,2112,Plasencia de Jalón
50,2127,Pleitas
50,2133,Plenas
50,2148,Pomer
50,2151,Pozuel de Ariza
50,2164,Pozuelo de Aragón
50,2170,Pradilla de Ebro
50,2186,Puebla de Albortón
50,2199,Puebla de Alfindén (La)
50,2203,Puendeluna
50,2210,Purujosa
50,2225,Quinto
50,2231,Remolinos
50,2246,Retascón
50,2259,Ricla
50,2278,Romanos
50,2284,Rueda de Jalón
50,2297,Ruesca
50,2416,Sabiñán
50,2301,Sádaba
50,2318,Salillas de Jalón
50,2323,Salvatierra de Esca
50,2339,Samper del Salz
50,2344,San Martín de la Virgen de Moncayo
50,2357,San Mateo de Gállego
50,2360,Santa Cruz de Grío
50,2376,Santa Cruz de Moncayo
50,2382,Santa Eulalia de Gállego
50,2395,Santed
50,2409,Sástago
50,2421,Sediles
50,2437,Sestrica
50,2442,Sierra de Luna
50,2455,Sigüés
50,2468,Sisamón
50,2474,Sobradiel
50,2480,Sos del Rey Católico
50,2493,Tabuenca
50,2506,Talamantes
50,2513,Tarazona
50,2528,Tauste
50,2534,Terrer
50,2549,Tierga
50,2552,Tobed
50,2565,Torralba de los Frailes
50,2571,Torralba de Ribota
50,2587,Torralbilla
50,2590,Torrehermosa
50,2604,Torrelapaja
50,2611,Torrellas
50,2626,Torres de Berrellén
50,2632,Torrijo de la Cañada
50,2647,Tosos
50,2650,Trasmoz
50,2663,Trasobares
50,2679,Uncastillo
50,2685,Undués de Lerda
50,2698,Urrea de Jalón
50,2702,Urriés
50,2719,Used
50,2724,Utebo
50,2745,Val de San Martín
50,2730,Valdehorna
50,2758,Valmadrid
50,2761,Valpalmas
50,2777,Valtorres
50,2783,Velilla de Ebro
50,2796,Velilla de Jiloca
50,2800,Vera de Moncayo
50,2817,Vierlas
50,2838,Villadoz
50,2843,Villafeliche
50,2856,Villafranca de Ebro
50,2869,Villalba de Perejil
50,2875,Villalengua
50,9038,Villamayor de Gállego
50,2881,Villanueva de Gállego
50,2908,Villanueva de Huerva
50,2894,Villanueva de Jiloca
50,2915,Villar de los Navarros
50,2920,Villarreal de Huerva
50,2936,Villarroya de la Sierra
50,2941,Villarroya del Campo
50,2822,Vilueña (La)
50,2954,Vistabella
50,2967,Zaida (La)
50,2973,Zaragoza
50,2989,Zuera
51,0013,Ceuta
52,0018,Melilla
